time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20150620:2210,0.0,0.0,0.0,0.0,0.0,13.27,1.17,0.0
20150620:2310,0.0,0.0,0.0,0.0,0.0,12.64,1.31,0.0
20150621:0010,0.0,0.0,0.0,0.0,0.0,12.41,1.38,0.0
20150621:0110,0.0,0.0,0.0,0.0,0.0,12.55,1.66,0.0
20150621:0210,0.0,0.0,0.0,0.0,0.0,12.47,1.79,0.0
20150621:0310,0.0,0.0,0.0,0.0,0.0,12.28,1.79,0.0
20150621:0410,17.94,3.67,32.92,0.0,6.11,12.22,1.93,0.0
20150621:0510,81.09,12.71,101.91,0.0,15.0,12.85,1.79,0.0
20150621:0610,117.47,5.96,149.98,0.0,24.46,13.89,2.21,0.0
20150621:0710,205.08,20.02,237.99,0.0,34.18,13.9,2.28,0.0
20150621:0810,113.87,0.0,151.99,0.0,43.77,14.77,2.69,0.0
20150621:0910,164.9,0.0,212.98,0.0,52.69,16.28,3.03,0.0
20150621:1010,135.28,0.0,178.99,0.0,59.91,17.41,3.03,0.0
20150621:1110,239.75,2.02,302.98,0.0,63.74,18.61,2.97,0.0
20150621:1210,397.7,71.59,429.19,0.01,62.61,19.53,2.9,0.0
20150621:1310,381.9,76.58,405.19,0.01,57.04,20.38,3.1,0.0
20150621:1410,280.5,27.17,331.03,0.01,48.91,21.31,2.97,0.0
20150621:1510,232.75,24.09,276.01,0.0,39.6,21.71,3.03,0.0
20150621:1610,195.04,32.98,220.98,0.0,29.9,21.45,3.52,0.0
20150621:1710,87.55,3.96,119.98,0.0,20.25,20.17,3.45,0.0
20150621:1810,47.05,7.73,67.92,0.0,11.0,18.64,2.34,0.0
20150621:1910,2.23,1.56,10.58,0.0,2.47,17.8,2.28,0.0
20150621:2010,0.0,0.0,0.0,0.0,0.0,16.96,2.34,0.0
20150621:2110,0.0,0.0,0.0,0.0,0.0,16.42,2.14,0.0
20150621:2210,0.0,0.0,0.0,0.0,0.0,16.1,2.21,0.0
20150621:2310,0.0,0.0,0.0,0.0,0.0,15.38,2.48,0.0
20150622:0010,0.0,0.0,0.0,0.0,0.0,14.86,2.28,0.0
20150622:0110,0.0,0.0,0.0,0.0,0.0,14.24,2.14,0.0
20150622:0210,0.0,0.0,0.0,0.0,0.0,13.65,2.07,0.0
20150622:0310,0.0,0.0,0.0,0.0,0.0,13.1,2.07,0.0
20150622:0410,1.38,0.0,9.0,0.0,6.08,13.05,2.07,0.0
20150622:0510,46.8,0.98,70.99,0.0,14.96,13.71,2.0,0.0
20150622:0610,70.58,0.0,100.99,0.0,24.43,14.96,2.21,0.0
20150622:0710,61.31,0.0,89.99,0.0,34.14,15.53,2.83,0.0
20150622:0810,89.69,0.0,123.99,0.0,43.74,15.86,3.38,0.0
20150622:0910,71.22,0.0,101.99,0.0,52.66,15.91,3.59,0.0
20150622:1010,122.22,0.0,161.99,0.0,59.89,15.49,3.72,0.0
20150622:1110,123.2,0.0,162.99,0.0,63.73,15.39,4.0,0.0
20150622:1210,133.36,0.0,174.99,0.0,62.62,15.33,3.45,0.0
20150622:1310,131.17,0.0,172.99,0.0,57.06,16.32,4.07,0.0
20150622:1410,110.44,0.0,148.99,0.0,48.94,16.68,3.45,0.0
20150622:1510,136.34,0.0,179.99,0.0,39.64,16.89,2.62,0.0
20150622:1610,44.54,0.0,69.99,0.0,29.93,17.27,2.55,0.0
20150622:1710,16.95,0.0,34.0,0.0,20.28,17.31,2.21,0.0
20150622:1810,2.81,0.0,12.0,0.0,11.03,16.96,2.21,0.0
20150622:1910,0.0,0.0,1.0,0.0,2.5,15.09,3.1,0.0
20150622:2010,0.0,0.0,0.0,0.0,0.0,14.37,3.03,0.0
20150622:2110,0.0,0.0,0.0,0.0,0.0,13.81,2.9,0.0
20150622:2210,0.0,0.0,0.0,0.0,0.0,13.49,3.31,0.0
20150622:2310,0.0,0.0,0.0,0.0,0.0,13.19,4.21,0.0
20150623:0010,0.0,0.0,0.0,0.0,0.0,13.01,4.07,0.0
20150623:0110,0.0,0.0,0.0,0.0,0.0,12.68,3.45,0.0
20150623:0210,0.0,0.0,0.0,0.0,0.0,11.81,3.03,0.0
20150623:0310,0.0,0.0,0.0,0.0,0.0,10.78,2.69,0.0
20150623:0410,25.03,14.66,36.64,0.0,6.04,10.06,2.48,0.0
20150623:0510,35.46,0.0,57.0,0.0,14.92,10.42,2.07,0.0
20150623:0610,113.93,3.97,145.98,0.0,24.39,11.6,3.45,0.0
20150623:0710,301.1,106.08,261.02,0.01,34.1,12.5,3.17,0.0
20150623:0810,307.35,53.24,323.06,0.01,43.7,13.44,3.17,0.0
20150623:0910,275.99,14.09,327.0,0.01,52.62,14.26,3.38,0.0
20150623:1010,577.22,336.61,370.84,0.01,59.86,14.91,3.59,0.0
20150623:1110,129.49,0.0,170.99,0.0,63.72,16.21,3.86,0.0
20150623:1210,58.39,0.0,86.99,0.0,62.62,17.24,3.79,0.0
20150623:1310,635.86,547.18,243.92,0.01,57.08,17.93,3.59,0.0
20150623:1410,331.27,57.36,356.11,0.01,48.96,18.21,3.45,0.0
20150623:1510,392.12,209.81,276.26,0.01,39.66,18.3,3.38,0.0
20150623:1610,46.79,0.0,72.99,0.0,29.96,18.14,3.52,0.0
20150623:1710,125.89,23.77,145.92,0.0,20.31,17.97,3.72,0.0
20150623:1810,19.9,0.0,38.0,0.0,11.06,16.87,3.93,0.0
20150623:1910,1.35,0.78,8.83,0.0,2.52,15.05,2.69,0.0
20150623:2010,0.0,0.0,0.0,0.0,0.0,14.03,2.14,0.0
20150623:2110,0.0,0.0,0.0,0.0,0.0,13.2,1.79,0.0
20150623:2210,0.0,0.0,0.0,0.0,0.0,12.6,1.59,0.0
20150623:2310,0.0,0.0,0.0,0.0,0.0,11.59,1.52,0.0
20150624:0010,0.0,0.0,0.0,0.0,0.0,10.67,1.52,0.0
20150624:0110,0.0,0.0,0.0,0.0,0.0,10.25,1.45,0.0
20150624:0210,0.0,0.0,0.0,0.0,0.0,10.31,1.38,0.0
20150624:0310,0.0,0.0,0.0,0.0,0.0,10.39,1.38,0.0
20150624:0410,24.93,14.65,36.64,0.0,6.0,10.33,1.31,0.0
20150624:0510,116.09,58.66,103.58,0.0,14.88,11.14,1.03,0.0
20150624:0610,253.48,170.92,149.7,0.0,24.34,12.82,1.31,0.0
20150624:0710,233.24,39.03,252.99,0.0,34.06,13.53,1.17,0.0
20150624:0810,193.31,3.01,242.99,0.0,43.66,14.77,1.59,0.0
20150624:0910,377.18,83.55,385.18,0.01,52.58,15.67,1.86,0.0
20150624:1010,453.22,141.09,427.39,0.01,59.83,16.57,1.59,0.0
20150624:1110,504.43,205.7,435.61,0.01,63.7,17.52,1.17,0.0
20150624:1210,662.38,626.16,234.03,0.01,62.62,18.35,1.03,0.0
20150624:1310,657.23,712.44,141.7,0.01,57.09,19.02,0.97,0.0
20150624:1410,583.8,614.89,137.54,0.01,48.98,19.41,0.83,0.0
20150624:1510,483.13,495.93,123.29,0.01,39.69,19.46,0.48,0.0
20150624:1610,355.54,347.8,110.97,0.01,29.98,19.53,0.28,0.0
20150624:1710,184.21,114.88,134.67,0.0,20.33,19.65,0.48,0.0
20150624:1810,80.51,79.22,57.37,0.0,11.07,19.32,0.83,0.0
20150624:1910,2.67,3.14,11.1,0.0,2.53,17.92,1.59,0.0
20150624:2010,0.0,0.0,0.0,0.0,0.0,16.01,1.52,0.0
20150624:2110,0.0,0.0,0.0,0.0,0.0,15.05,1.24,0.0
20150624:2210,0.0,0.0,0.0,0.0,0.0,15.35,1.03,0.0
20150624:2310,0.0,0.0,0.0,0.0,0.0,15.15,0.97,0.0
20150625:0010,0.0,0.0,0.0,0.0,0.0,14.8,0.83,0.0
20150625:0110,0.0,0.0,0.0,0.0,0.0,14.46,0.83,0.0
20150625:0210,0.0,0.0,0.0,0.0,0.0,13.92,0.97,0.0
20150625:0310,0.0,0.0,0.0,0.0,0.0,13.58,0.9,0.0
20150625:0410,4.58,0.0,15.0,0.0,5.95,13.04,0.97,0.0
20150625:0510,108.77,47.9,105.65,0.0,14.83,13.34,0.69,0.0
20150625:0610,105.48,2.98,139.98,0.0,24.29,14.75,0.41,0.0
20150625:0710,298.02,119.09,257.02,0.01,34.01,16.0,0.34,0.0
20150625:0810,246.61,21.09,295.01,0.0,43.61,17.84,0.34,0.0
20150625:0910,376.04,97.64,387.22,0.01,52.53,19.2,0.0,0.0
20150625:1010,647.24,687.33,177.83,0.01,59.78,20.73,0.21,0.0
20150625:1110,663.03,681.64,205.98,0.01,63.67,22.1,0.62,0.0
20150625:1210,653.27,646.33,221.01,0.01,62.61,22.93,1.1,0.0
20150625:1310,639.04,686.25,158.75,0.01,57.1,23.39,1.17,0.0
20150625:1410,546.34,517.28,197.65,0.01,48.99,23.61,1.03,0.0
20150625:1510,462.08,442.74,156.32,0.01,39.7,23.53,1.03,0.0
20150625:1610,323.04,256.86,163.97,0.01,30.0,23.6,1.24,0.0
20150625:1710,174.88,98.05,141.7,0.0,20.35,23.16,1.31,0.0
20150625:1810,38.8,2.9,61.97,0.0,11.09,22.18,1.31,0.0
20150625:1910,2.64,2.36,11.33,0.0,2.54,21.15,1.38,0.0
20150625:2010,0.0,0.0,0.0,0.0,0.0,19.77,1.31,0.0
20150625:2110,0.0,0.0,0.0,0.0,0.0,18.69,1.31,0.0
20150625:2210,0.0,0.0,0.0,0.0,0.0,16.96,1.52,0.0
20150625:2310,0.0,0.0,0.0,0.0,0.0,15.57,1.66,0.0
20150626:0010,0.0,0.0,0.0,0.0,0.0,15.11,1.45,0.0
20150626:0110,0.0,0.0,0.0,0.0,0.0,15.32,1.17,0.0
20150626:0210,0.0,0.0,0.0,0.0,0.0,15.34,1.03,0.0
20150626:0310,0.0,0.0,0.0,0.0,0.0,15.6,0.83,0.0
20150626:0410,24.48,21.94,33.48,0.0,5.9,15.11,0.9,0.0
20150626:0510,131.75,117.29,76.38,0.0,14.78,15.52,0.62,0.0
20150626:0610,267.16,231.52,116.68,0.01,24.24,17.76,0.69,0.0
20150626:0710,414.02,409.31,117.05,0.01,33.95,19.89,1.24,0.0
20150626:0810,528.58,552.48,126.35,0.01,43.55,21.98,1.45,0.0
20150626:0910,590.1,576.81,190.7,0.01,52.48,23.45,1.72,0.0
20150626:1010,664.74,726.65,151.75,0.01,59.74,24.78,1.86,0.0
20150626:1110,615.59,507.2,308.09,0.01,63.64,26.0,2.0,0.0
20150626:1210,666.44,699.78,187.93,0.01,62.59,26.74,2.14,0.0
20150626:1310,613.15,599.6,212.88,0.01,57.1,27.42,2.21,0.0
20150626:1410,371.39,121.77,366.27,0.01,49.0,27.19,1.72,0.0
20150626:1510,111.6,0.0,157.99,0.0,39.72,27.13,1.45,0.0
20150626:1610,73.41,0.0,109.99,0.0,30.01,27.15,1.52,0.0
20150626:1710,45.54,0.0,73.99,0.0,20.36,26.22,1.17,0.0
20150626:1810,17.6,0.0,36.0,0.0,11.1,25.13,0.9,0.0
20150626:1910,0.06,0.0,6.0,0.0,2.55,23.39,0.9,0.0
20150626:2010,0.0,0.0,0.0,0.0,0.0,22.53,1.03,0.0
20150626:2110,0.0,0.0,0.0,0.0,0.0,22.04,0.97,0.0
20150626:2210,0.0,0.0,0.0,0.0,0.0,22.2,0.28,0.0
20150626:2310,0.0,0.0,0.0,0.0,0.0,21.36,0.9,0.0
20150627:0010,0.0,0.0,0.0,0.0,0.0,18.09,1.59,0.0
20150627:0110,0.0,0.0,0.0,0.0,0.0,17.2,1.79,0.0
20150627:0210,0.0,0.0,0.0,0.0,0.0,17.21,1.93,0.0
20150627:0310,0.0,0.0,0.0,0.0,0.0,17.19,2.0,0.0
20150627:0410,7.48,0.0,20.0,0.0,5.84,16.98,1.52,0.0
20150627:0510,6.21,0.0,18.0,0.0,14.72,17.78,1.1,0.0
20150627:0610,24.83,0.0,45.0,0.0,24.18,18.63,0.62,0.0
20150627:0710,32.32,0.0,55.0,0.0,33.9,19.32,1.38,0.0
20150627:0810,239.79,18.08,290.01,0.0,43.5,20.45,2.21,0.0
20150627:0910,562.51,447.96,265.75,0.01,52.42,21.46,2.83,0.0
20150627:1010,671.32,699.44,168.81,0.01,59.69,22.22,2.41,0.0
20150627:1110,499.95,211.76,433.63,0.01,63.6,23.19,2.28,0.0
20150627:1210,696.06,726.01,171.88,0.01,62.57,22.77,3.1,0.0
20150627:1310,95.04,0.0,133.99,0.0,57.09,22.18,2.76,0.0
20150627:1410,169.03,0.0,224.98,0.0,49.0,23.37,2.83,0.0
20150627:1510,236.14,27.11,280.02,0.0,39.72,24.05,3.38,0.0
20150627:1610,356.81,335.85,118.98,0.01,30.02,22.52,3.66,0.0
20150627:1710,208.09,179.28,103.61,0.0,20.37,22.08,3.31,0.0
20150627:1810,78.67,71.52,61.39,0.0,11.1,21.55,2.62,0.0
20150627:1910,2.67,1.57,11.55,0.0,2.55,20.9,2.69,0.0
20150627:2010,0.0,0.0,0.0,0.0,0.0,19.62,2.21,0.0
20150627:2110,0.0,0.0,0.0,0.0,0.0,18.47,2.07,0.0
20150627:2210,0.0,0.0,0.0,0.0,0.0,17.56,2.07,0.0
20150627:2310,0.0,0.0,0.0,0.0,0.0,16.61,2.14,0.0
20150628:0010,0.0,0.0,0.0,0.0,0.0,15.85,2.21,0.0
20150628:0110,0.0,0.0,0.0,0.0,0.0,14.96,2.14,0.0
20150628:0210,0.0,0.0,0.0,0.0,0.0,14.08,2.0,0.0
20150628:0310,0.0,0.0,0.0,0.0,0.0,13.3,1.79,0.0
20150628:0410,18.42,5.47,32.87,0.0,5.78,12.66,1.59,0.0
20150628:0510,129.23,107.49,80.39,0.0,14.66,13.83,1.03,0.0
20150628:0610,272.03,243.43,108.69,0.01,24.12,16.62,1.03,0.0
20150628:0710,410.08,392.29,126.05,0.01,33.83,18.25,1.03,0.0
20150628:0810,528.7,550.47,126.35,0.01,43.43,19.77,0.9,0.0
20150628:0910,613.13,669.43,131.56,0.01,52.36,21.0,0.83,0.0
20150628:1010,657.59,725.66,151.75,0.01,59.63,22.1,0.62,0.0
20150628:1110,685.98,792.59,134.75,0.01,63.55,22.91,0.55,0.0
20150628:1210,647.34,659.47,213.0,0.01,62.54,23.53,0.55,0.0
20150628:1310,569.68,474.66,284.94,0.01,57.08,24.05,0.55,0.0
20150628:1410,475.01,322.06,303.63,0.01,49.0,24.33,0.55,0.0
20150628:1510,361.12,185.74,285.24,0.01,39.72,24.48,0.83,0.0
20150628:1610,229.51,71.97,230.98,0.0,30.03,24.38,1.1,0.0
20150628:1710,208.02,190.19,97.62,0.0,20.37,23.91,1.45,0.0
20150628:1810,56.34,16.43,74.83,0.0,11.1,23.24,1.24,0.0
20150628:1910,0.84,0.0,8.0,0.0,2.54,21.43,1.38,0.0
20150628:2010,0.0,0.0,0.0,0.0,0.0,19.9,1.31,0.0
20150628:2110,0.0,0.0,0.0,0.0,0.0,19.86,1.1,0.0
20150628:2210,0.0,0.0,0.0,0.0,0.0,18.22,1.38,0.0
20150628:2310,0.0,0.0,0.0,0.0,0.0,16.76,1.72,0.0
20150629:0010,0.0,0.0,0.0,0.0,0.0,16.58,1.66,0.0
20150629:0110,0.0,0.0,0.0,0.0,0.0,16.79,1.38,0.0
20150629:0210,0.0,0.0,0.0,0.0,0.0,16.5,1.24,0.0
20150629:0310,0.0,0.0,0.0,0.0,0.0,16.98,0.97,0.0
20150629:0410,10.86,0.91,24.79,0.0,5.71,17.02,0.62,0.0
20150629:0510,91.26,28.34,103.79,0.0,14.59,17.27,0.28,0.0
20150629:0610,78.88,0.0,112.99,0.0,24.05,18.65,0.48,0.0
20150629:0710,359.76,260.19,200.05,0.01,33.77,20.3,0.83,0.0
20150629:0810,379.71,169.77,319.26,0.01,43.37,22.05,0.97,0.0
20150629:0910,424.63,173.15,380.4,0.01,52.29,23.99,1.1,0.0
20150629:1010,599.89,523.09,274.99,0.01,59.56,25.44,1.31,0.0
20150629:1110,672.21,706.89,188.94,0.01,63.49,26.0,1.93,0.0
20150629:1210,688.61,782.5,134.75,0.01,62.51,26.78,2.28,0.0
20150629:1310,634.49,673.2,166.78,0.01,57.06,27.15,2.28,0.0
20150629:1410,550.69,538.46,185.65,0.01,48.99,27.52,2.14,0.0
20150629:1510,451.3,417.68,171.35,0.01,39.72,27.93,2.41,0.0
20150629:1610,286.57,174.93,203.98,0.01,30.02,27.78,2.28,0.0
20150629:1710,107.65,14.86,138.95,0.0,20.36,27.18,2.21,0.0
20150629:1810,70.54,45.43,72.55,0.0,11.09,26.09,2.28,0.0
20150629:1910,2.53,3.14,11.1,0.0,2.53,24.93,2.48,0.0
20150629:2010,0.0,0.0,0.0,0.0,0.0,23.14,2.83,0.0
20150629:2110,0.0,0.0,0.0,0.0,0.0,22.03,2.83,0.0
20150629:2210,0.0,0.0,0.0,0.0,0.0,20.96,2.83,0.0
20150629:2310,0.0,0.0,0.0,0.0,0.0,20.17,2.69,0.0
20150630:0010,0.0,0.0,0.0,0.0,0.0,19.42,2.48,0.0
20150630:0110,0.0,0.0,0.0,0.0,0.0,18.63,2.21,0.0
20150630:0210,0.0,0.0,0.0,0.0,0.0,17.74,2.07,0.0
20150630:0310,0.0,0.0,0.0,0.0,0.0,16.91,2.07,0.0
20150630:0410,18.44,19.11,27.18,0.0,5.64,16.34,2.07,0.0
20150630:0510,127.73,114.31,75.38,0.0,14.52,17.15,1.79,0.0
20150630:0610,270.34,250.38,102.69,0.01,23.98,19.38,1.93,0.0
20150630:0710,413.88,420.32,107.05,0.01,33.69,21.28,1.72,0.0
20150630:0810,526.28,548.48,126.35,0.01,43.29,23.25,2.07,0.0
20150630:0910,614.14,668.44,131.56,0.01,52.22,24.97,2.28,0.0
20150630:1010,661.39,724.67,151.76,0.01,59.49,26.22,2.14,0.0
20150630:1110,690.51,805.73,124.71,0.01,63.43,27.25,1.79,0.0
20150630:1210,679.94,796.64,124.71,0.01,62.46,28.12,1.66,0.0
20150630:1310,646.28,765.94,106.57,0.01,57.03,28.78,1.66,0.0
20150630:1410,566.8,627.05,129.53,0.01,48.98,29.19,1.72,0.0
20150630:1510,471.13,506.06,117.29,0.01,39.71,29.34,1.79,0.0
20150630:1610,343.61,341.88,115.98,0.01,30.01,29.21,1.86,0.0
20150630:1710,204.19,194.17,94.62,0.0,20.36,28.75,2.0,0.0
20150630:1810,76.73,72.5,61.39,0.0,11.08,27.54,1.72,0.0
20150630:1910,2.54,2.35,11.32,0.0,2.51,25.74,2.14,0.0
20150630:2010,0.0,0.0,0.0,0.0,0.0,23.67,2.34,0.0
20150630:2110,0.0,0.0,0.0,0.0,0.0,22.13,2.34,0.0
20150630:2210,0.0,0.0,0.0,0.0,0.0,20.73,2.14,0.0
20150630:2310,0.0,0.0,0.0,0.0,0.0,19.42,1.93,0.0
20150701:0010,0.0,0.0,0.0,0.0,0.0,18.47,2.0,0.0
20150701:0110,0.0,0.0,0.0,0.0,0.0,17.75,2.07,0.0
20150701:0210,0.0,0.0,0.0,0.0,0.0,17.19,2.07,0.0
20150701:0310,0.0,0.0,0.0,0.0,0.0,16.7,1.93,0.0
20150701:0410,17.99,10.0,30.82,0.0,5.56,16.49,1.72,0.0
20150701:0510,128.32,126.99,66.39,0.0,14.44,17.66,1.31,0.0
20150701:0610,268.53,260.31,94.7,0.01,23.9,21.15,1.52,0.0
20150701:0710,408.06,422.32,102.05,0.01,33.62,23.42,1.93,0.0
20150701:0810,518.42,552.51,119.33,0.01,43.22,25.5,2.07,0.0
20150701:0910,602.54,674.5,122.53,0.01,52.14,27.63,2.07,0.0
20150701:1010,654.28,744.85,133.69,0.01,59.42,29.51,2.34,0.0
20150701:1110,678.17,784.57,133.74,0.01,63.37,30.81,2.55,0.0
20150701:1210,675.55,804.73,113.65,0.01,62.41,31.71,2.55,0.0
20150701:1310,632.02,732.7,123.64,0.01,57.0,32.4,2.55,0.0
20150701:1410,564.65,644.18,114.48,0.01,48.96,32.81,2.62,0.0
20150701:1510,467.55,519.13,105.27,0.01,39.7,32.95,2.62,0.0
20150701:1610,337.72,344.9,110.99,0.01,30.0,32.81,2.55,0.0
20150701:1710,203.49,205.08,87.63,0.0,20.34,32.33,2.55,0.0
20150701:1810,46.92,8.7,70.91,0.0,11.06,31.07,2.0,0.0
20150701:1910,2.47,2.35,11.31,0.0,2.48,29.23,2.07,0.0
20150701:2010,0.0,0.0,0.0,0.0,0.0,27.28,2.28,0.0
20150701:2110,0.0,0.0,0.0,0.0,0.0,25.71,2.28,0.0
20150701:2210,0.0,0.0,0.0,0.0,0.0,24.3,2.21,0.0
20150701:2310,0.0,0.0,0.0,0.0,0.0,23.07,2.14,0.0
20150702:0010,0.0,0.0,0.0,0.0,0.0,22.11,2.07,0.0
20150702:0110,0.0,0.0,0.0,0.0,0.0,21.53,1.86,0.0
20150702:0210,0.0,0.0,0.0,0.0,0.0,20.77,1.86,0.0
20150702:0310,0.0,0.0,0.0,0.0,0.0,20.01,2.0,0.0
20150702:0410,15.93,6.35,30.06,0.0,5.48,19.98,1.72,0.0
20150702:0510,119.78,104.51,77.41,0.0,14.36,21.09,1.38,0.0
20150702:0610,258.32,245.41,101.7,0.01,23.82,24.5,1.59,0.0
20150702:0710,397.0,406.32,111.05,0.01,33.54,26.83,2.28,0.0
20150702:0810,505.89,531.42,132.36,0.01,43.14,28.89,2.48,0.0
20150702:0910,592.64,660.42,130.56,0.01,52.06,30.86,2.62,0.0
20150702:1010,642.42,730.75,141.72,0.01,59.33,32.39,2.55,0.0
20150702:1110,662.02,769.47,142.78,0.01,63.29,33.52,2.28,0.0
20150702:1210,662.78,803.74,114.66,0.01,62.36,34.42,2.21,0.0
20150702:1310,616.35,718.61,132.67,0.01,56.96,35.07,2.14,0.0
20150702:1410,547.88,621.05,128.52,0.01,48.93,35.46,2.21,0.0
20150702:1510,454.19,501.08,116.29,0.01,39.68,35.51,2.14,0.0
20150702:1610,325.56,319.92,125.99,0.01,29.98,35.29,2.28,0.0
20150702:1710,192.85,176.36,103.63,0.0,20.32,34.67,2.62,0.0
20150702:1810,43.84,6.77,68.93,0.0,11.03,33.44,2.41,0.0
20150702:1910,1.58,0.78,9.81,0.0,2.45,31.72,2.48,0.0
20150702:2010,0.0,0.0,0.0,0.0,0.0,29.92,2.21,0.0
20150702:2110,0.0,0.0,0.0,0.0,0.0,28.32,2.21,0.0
20150702:2210,0.0,0.0,0.0,0.0,0.0,27.04,2.34,0.0
20150702:2310,0.0,0.0,0.0,0.0,0.0,25.6,2.0,0.0
20150703:0010,0.0,0.0,0.0,0.0,0.0,24.84,1.52,0.0
20150703:0110,0.0,0.0,0.0,0.0,0.0,24.42,1.24,0.0
20150703:0210,0.0,0.0,0.0,0.0,0.0,24.27,1.1,0.0
20150703:0310,0.0,0.0,0.0,0.0,0.0,25.26,0.21,0.0
20150703:0410,14.07,4.53,28.68,0.0,5.39,23.81,0.9,0.0
20150703:0510,107.17,68.36,93.53,0.0,14.27,23.14,1.17,0.0
20150703:0610,240.4,194.73,129.69,0.0,23.73,25.94,1.93,0.0
20150703:0710,380.2,355.28,142.06,0.01,33.45,27.62,2.34,0.0
20150703:0810,493.34,491.25,156.39,0.01,43.05,29.04,2.48,0.0
20150703:0910,578.2,612.11,160.64,0.01,51.98,30.61,2.34,0.0
20150703:1010,631.39,702.55,159.78,0.01,59.25,32.06,2.0,0.0
20150703:1110,651.05,740.24,161.86,0.01,63.21,32.99,1.72,0.0
20150703:1210,642.64,760.4,142.78,0.01,62.29,34.1,1.24,0.0
20150703:1310,593.63,679.33,157.76,0.01,56.92,34.87,0.83,0.0
20150703:1410,524.05,586.85,150.58,0.01,48.9,35.17,0.34,0.0
20150703:1510,431.39,463.94,140.33,0.01,39.65,35.57,0.0,0.0
20150703:1610,298.22,253.95,162.99,0.01,29.96,35.44,0.14,0.0
20150703:1710,148.69,70.35,146.79,0.0,20.29,34.59,0.55,0.0
20150703:1810,50.83,14.5,72.85,0.0,11.0,33.57,1.03,0.0
20150703:1910,2.36,3.11,11.06,0.0,2.41,32.37,1.1,0.0
20150703:2010,0.0,0.0,0.0,0.0,0.0,30.04,1.66,0.0
20150703:2110,0.0,0.0,0.0,0.0,0.0,28.29,1.93,0.0
20150703:2210,0.0,0.0,0.0,0.0,0.0,27.0,1.93,0.0
20150703:2310,0.0,0.0,0.0,0.0,0.0,25.78,2.07,0.0
20150704:0010,0.0,0.0,0.0,0.0,0.0,24.65,2.07,0.0
20150704:0110,0.0,0.0,0.0,0.0,0.0,23.84,2.0,0.0
20150704:0210,0.0,0.0,0.0,0.0,0.0,23.32,1.79,0.0
20150704:0310,0.0,0.0,0.0,0.0,0.0,22.7,1.79,0.0
20150704:0410,12.75,3.62,27.0,0.0,5.3,22.61,1.59,0.0
20150704:0510,108.61,76.17,89.49,0.0,14.18,23.84,1.17,0.0
20150704:0610,237.61,193.74,129.69,0.0,23.65,26.67,1.17,0.0
20150704:0710,368.41,334.27,153.06,0.01,33.36,28.68,1.66,0.0
20150704:0810,484.04,490.26,156.4,0.01,42.96,30.88,1.72,0.0
20150704:0910,563.49,599.04,168.66,0.01,51.88,33.18,1.86,0.0
20150704:1010,601.13,624.96,207.91,0.01,59.15,35.01,1.93,0.0
20150704:1110,613.4,625.29,233.05,0.01,63.12,36.37,2.0,0.0
20150704:1210,638.4,745.3,151.82,0.01,62.22,37.21,2.14,0.0
20150704:1310,583.46,628.95,188.85,0.01,56.87,37.71,1.93,0.0
20150704:1410,528.69,575.8,157.6,0.01,48.86,37.56,1.93,0.0
20150704:1510,443.04,482.04,128.31,0.01,39.62,37.1,1.66,0.0
20150704:1610,313.06,294.96,139.99,0.01,29.93,36.31,1.17,0.0
20150704:1710,181.4,148.64,117.65,0.0,20.26,35.78,1.1,0.0
20150704:1810,43.2,7.73,67.92,0.0,10.97,34.91,1.38,0.0
20150704:1910,1.9,3.1,10.12,0.0,2.37,32.9,2.55,0.0
20150704:2010,0.0,0.0,0.0,0.0,0.0,30.81,2.34,0.0
20150704:2110,0.0,0.0,0.0,0.0,0.0,28.7,2.14,0.0
20150704:2210,0.0,0.0,0.0,0.0,0.0,27.19,2.0,0.0
20150704:2310,0.0,0.0,0.0,0.0,0.0,26.08,1.93,0.0
20150705:0010,0.0,0.0,0.0,0.0,0.0,25.2,1.93,0.0
20150705:0110,0.0,0.0,0.0,0.0,0.0,24.41,1.86,0.0
20150705:0210,0.0,0.0,0.0,0.0,0.0,23.62,1.72,0.0
20150705:0310,0.0,0.0,0.0,0.0,0.0,22.92,1.72,0.0
20150705:0410,0.0,0.0,4.0,0.0,5.21,22.25,1.72,0.0
20150705:0510,41.45,0.98,66.99,0.0,14.09,23.25,1.59,0.0
20150705:0610,67.19,0.0,101.99,0.0,23.55,26.92,1.59,0.0
20150705:0710,359.14,315.26,163.06,0.01,33.27,29.1,1.17,0.0
20150705:0810,474.11,471.18,166.41,0.01,42.87,31.23,1.31,0.0
20150705:0910,565.54,621.21,153.63,0.01,51.79,33.44,1.59,0.0
20150705:1010,620.0,701.59,158.78,0.01,59.06,35.61,2.14,0.0
20150705:1110,648.62,739.28,160.86,0.01,63.03,37.09,3.03,0.0
20150705:1210,650.74,758.43,142.79,0.01,62.15,37.75,3.45,0.0
20150705:1310,566.84,530.2,247.94,0.01,56.81,37.96,3.66,0.0
20150705:1410,539.3,585.89,150.59,0.01,48.82,38.5,3.86,0.0
20150705:1510,446.61,472.02,134.33,0.01,39.58,38.22,3.93,0.0
20150705:1610,319.02,300.98,136.0,0.01,29.89,37.25,4.07,0.0
20150705:1710,189.53,169.46,105.64,0.0,20.23,35.64,4.55,0.0
20150705:1810,75.85,80.25,55.38,0.0,10.93,29.09,4.41,0.0
