time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20150115:1410,66056000.0,662.65,118.62,7.97,25.36,12.46,4.9,0.0
20150115:1510,34876000.0,244.74,165.84,4.68,18.84,12.26,4.97,0.0
20150115:1610,5005000.0,10.02,63.64,1.31,10.39,11.53,4.69,0.0
20150115:1710,0.0,0.0,0.0,0.0,0.0,10.17,4.28,0.0
20150115:1810,0.0,0.0,0.0,0.0,0.0,8.98,4.28,0.0
20150115:1910,0.0,0.0,0.0,0.0,0.0,8.74,4.48,0.0
20150115:2010,0.0,0.0,0.0,0.0,0.0,8.39,4.76,0.0
20150115:2110,0.0,0.0,0.0,0.0,0.0,7.94,4.97,0.0
20150115:2210,0.0,0.0,0.0,0.0,0.0,7.62,4.76,0.0
20150115:2310,0.0,0.0,0.0,0.0,0.0,7.5,4.83,0.0
20150116:0010,0.0,0.0,0.0,0.0,0.0,7.59,4.83,0.0
20150116:0110,0.0,0.0,0.0,0.0,0.0,7.52,4.83,0.0
20150116:0210,0.0,0.0,0.0,0.0,0.0,7.37,4.0,0.0
20150116:0310,0.0,0.0,0.0,0.0,0.0,7.11,3.59,0.0
20150116:0410,0.0,0.0,0.0,0.0,0.0,6.19,3.72,0.0
20150116:0510,0.0,0.0,0.0,0.0,0.0,4.53,4.41,0.0
20150116:0610,0.0,0.0,0.0,0.0,0.0,3.6,3.93,0.0
20150116:0710,0.0,0.0,0.0,0.0,0.0,3.42,3.66,0.0
20150116:0810,23472000.0,241.35,40.27,1.35,5.55,3.31,3.72,0.0
20150116:0910,43059000.0,368.5,120.32,4.1,14.79,3.66,3.86,0.0
20150116:1010,65724000.0,634.48,116.62,6.97,22.41,4.13,4.0,0.0
20150116:1110,78199000.0,798.85,104.97,8.96,27.78,4.51,4.28,0.0
20150116:1210,81308000.0,817.22,122.82,9.7,30.25,5.65,5.31,0.0
20150116:1310,60027000.0,440.14,244.48,7.99,29.47,6.44,5.52,0.0
20150116:1410,29305000.0,117.21,220.55,5.1,25.56,6.93,5.52,0.0
20150116:1510,15421000.0,41.49,145.56,3.13,19.04,6.75,5.03,0.0
20150116:1610,12976000.0,74.1,88.51,2.0,10.58,6.14,4.41,0.0
20150116:1710,0.0,0.0,0.0,0.0,0.0,5.35,3.38,0.0
20150116:1810,0.0,0.0,0.0,0.0,0.0,4.48,3.03,0.0
20150116:1910,0.0,0.0,0.0,0.0,0.0,4.07,2.41,0.0
20150116:2010,0.0,0.0,0.0,0.0,0.0,3.42,2.28,0.0
20150116:2110,0.0,0.0,0.0,0.0,0.0,2.72,2.07,0.0
20150116:2210,0.0,0.0,0.0,0.0,0.0,2.32,1.86,0.0
20150116:2310,0.0,0.0,0.0,0.0,0.0,2.19,1.86,0.0
20150117:0010,0.0,0.0,0.0,0.0,0.0,1.91,2.0,0.0
20150117:0110,0.0,0.0,0.0,0.0,0.0,1.4,2.0,0.0
20150117:0210,0.0,0.0,0.0,0.0,0.0,1.17,1.86,0.0
20150117:0310,0.0,0.0,0.0,0.0,0.0,0.49,1.66,0.0
20150117:0410,0.0,0.0,0.0,0.0,0.0,-0.41,1.38,0.0
20150117:0510,0.0,0.0,0.0,0.0,0.0,-0.88,1.1,0.0
20150117:0610,0.0,0.0,0.0,0.0,0.0,-0.96,0.83,0.0
20150117:0710,0.0,0.0,0.0,0.0,0.0,-1.03,0.76,0.0
20150117:0810,17786000.0,167.22,48.55,1.22,5.63,-0.8,0.34,0.0
20150117:0910,41074000.0,346.46,126.14,4.06,14.9,0.15,0.14,0.0
20150117:1010,58637000.0,533.91,155.42,6.66,22.55,1.3,0.14,0.0
20150117:1110,73010000.0,771.19,120.43,8.92,27.94,2.8,0.07,0.0
20150117:1210,76353000.0,819.27,122.5,9.76,30.44,4.6,0.34,0.0
20150117:1310,72999000.0,773.14,128.13,9.45,29.68,5.82,0.28,0.0
20150117:1410,65791000.0,681.41,112.65,8.15,25.77,6.6,0.76,0.0
20150117:1510,51585000.0,510.0,97.91,5.88,19.25,6.92,1.38,0.0
20150117:1610,32697000.0,341.03,51.49,3.08,10.78,6.68,1.79,0.0
20150117:1710,0.0,0.0,0.0,0.0,0.0,5.86,1.66,0.0
20150117:1810,0.0,0.0,0.0,0.0,0.0,4.48,1.52,0.0
20150117:1910,0.0,0.0,0.0,0.0,0.0,3.06,1.38,0.0
20150117:2010,0.0,0.0,0.0,0.0,0.0,2.16,1.31,0.0
20150117:2110,0.0,0.0,0.0,0.0,0.0,1.44,1.45,0.0
20150117:2210,0.0,0.0,0.0,0.0,0.0,0.43,1.72,0.0
20150117:2310,0.0,0.0,0.0,0.0,0.0,0.18,1.86,0.0
20150118:0010,0.0,0.0,0.0,0.0,0.0,0.64,1.93,0.0
20150118:0110,0.0,0.0,0.0,0.0,0.0,1.47,2.07,0.0
20150118:0210,0.0,0.0,0.0,0.0,0.0,1.9,2.21,0.0
20150118:0310,0.0,0.0,0.0,0.0,0.0,2.12,2.34,0.0
20150118:0410,0.0,0.0,0.0,0.0,0.0,1.85,2.55,0.0
20150118:0510,0.0,0.0,0.0,0.0,0.0,1.35,2.34,0.0
20150118:0610,0.0,0.0,0.0,0.0,0.0,1.11,2.55,0.0
20150118:0710,0.0,0.0,0.0,0.0,0.0,0.97,3.38,0.0
20150118:0810,428000.0,0.0,13.63,0.27,5.72,0.96,3.45,0.0
20150118:0910,11370000.0,31.49,108.38,2.28,15.01,1.02,3.17,0.0
20150118:1010,16787000.0,32.31,165.47,3.48,22.69,1.35,3.45,0.0
20150118:1110,18104000.0,20.45,191.82,3.97,28.11,1.61,3.59,0.0
20150118:1210,11881000.0,0.0,146.26,2.93,30.64,2.09,3.31,0.0
20150118:1310,16254000.0,8.87,184.96,3.77,29.89,2.75,3.03,0.0
20150118:1410,5064000.0,0.0,71.77,1.44,25.99,3.3,3.03,0.0
20150118:1510,10046000.0,7.79,119.41,2.44,19.46,3.77,3.03,0.0
20150118:1610,964000.0,0.0,21.8,0.44,10.98,3.81,3.03,0.0
20150118:1710,0.0,0.0,0.0,0.0,0.0,3.68,2.83,0.0
20150118:1810,0.0,0.0,0.0,0.0,0.0,3.47,2.62,0.0
20150118:1910,0.0,0.0,0.0,0.0,0.0,3.32,1.93,0.0
20150118:2010,0.0,0.0,0.0,0.0,0.0,3.5,1.45,0.0
20150118:2110,0.0,0.0,0.0,0.0,0.0,3.66,1.52,0.0
20150118:2210,0.0,0.0,0.0,0.0,0.0,3.82,1.66,0.0
20150118:2310,0.0,0.0,0.0,0.0,0.0,4.0,1.66,0.0
20150119:0010,0.0,0.0,0.0,0.0,0.0,3.96,1.31,0.0
20150119:0110,0.0,0.0,0.0,0.0,0.0,4.11,0.76,0.0
20150119:0210,0.0,0.0,0.0,0.0,0.0,4.02,1.03,0.0
20150119:0310,0.0,0.0,0.0,0.0,0.0,3.72,1.93,0.0
20150119:0410,0.0,0.0,0.0,0.0,0.0,3.02,2.69,0.0
20150119:0510,0.0,0.0,0.0,0.0,0.0,2.04,3.24,0.0
20150119:0610,0.0,0.0,0.0,0.0,0.0,1.19,4.28,0.0
20150119:0710,0.0,0.0,0.0,0.0,0.0,1.36,4.55,0.0
20150119:0810,2290000.0,8.51,30.64,0.62,5.81,1.53,5.03,0.0
20150119:0910,7340000.0,7.21,89.42,1.82,15.13,2.1,4.62,0.0
20150119:1010,15374000.0,24.11,159.1,3.31,22.83,2.64,5.45,0.0
20150119:1110,29016000.0,94.39,235.04,5.24,28.29,3.73,6.34,0.0
20150119:1210,66938000.0,516.6,240.81,8.63,30.84,4.54,6.07,0.0
20150119:1310,71932000.0,628.49,192.59,8.99,30.11,5.58,5.93,0.0
20150119:1410,69272000.0,674.19,118.69,8.25,26.2,6.25,5.52,0.0
20150119:1510,54284000.0,525.75,94.7,6.06,19.67,6.34,4.97,0.0
20150119:1610,31539000.0,303.24,69.13,3.09,11.19,5.86,4.21,0.0
20150119:1710,0.0,0.0,0.0,0.0,0.0,4.92,3.31,0.0
20150119:1810,0.0,0.0,0.0,0.0,0.0,3.45,3.24,0.0
20150119:1910,0.0,0.0,0.0,0.0,0.0,2.9,2.62,0.0
20150119:2010,0.0,0.0,0.0,0.0,0.0,1.85,2.21,0.0
20150119:2110,0.0,0.0,0.0,0.0,0.0,0.51,1.79,0.0
20150119:2210,0.0,0.0,0.0,0.0,0.0,-0.23,1.52,0.0
20150119:2310,0.0,0.0,0.0,0.0,0.0,-0.19,1.38,0.0
20150120:0010,0.0,0.0,0.0,0.0,0.0,-0.03,1.24,0.0
20150120:0110,0.0,0.0,0.0,0.0,0.0,-0.14,1.24,0.0
20150120:0210,0.0,0.0,0.0,0.0,0.0,-0.16,1.17,0.0
20150120:0310,0.0,0.0,0.0,0.0,0.0,-0.73,1.31,0.0
20150120:0410,0.0,0.0,0.0,0.0,0.0,-1.35,1.38,0.0
20150120:0510,0.0,0.0,0.0,0.0,0.0,-1.86,1.52,0.0
20150120:0610,0.0,0.0,0.0,0.0,0.0,-1.89,1.45,0.0
20150120:0710,0.0,0.0,0.0,0.0,0.0,-1.92,1.24,0.0
20150120:0810,25233000.0,250.94,46.22,1.46,5.91,-2.09,1.38,0.0
20150120:0910,42802000.0,365.1,122.37,4.2,15.25,0.46,1.24,0.0
20150120:1010,59610000.0,527.5,160.46,6.77,22.99,2.71,1.79,0.0
20150120:1110,73627000.0,720.28,146.34,8.88,28.47,4.2,2.21,0.0
20150120:1210,72554000.0,654.42,197.88,9.28,31.05,5.07,2.62,0.0
20150120:1310,27631000.0,77.32,243.5,5.37,30.33,5.67,2.69,0.0
20150120:1410,2110000.0,0.0,37.25,0.75,26.43,6.07,2.69,0.0
20150120:1510,19646000.0,70.98,162.65,3.64,19.89,5.79,2.07,0.0
20150120:1610,13528000.0,74.76,93.69,2.15,11.39,5.04,1.86,0.0
20150120:1710,0.0,0.0,0.0,0.0,0.0,4.27,1.31,0.0
20150120:1810,0.0,0.0,0.0,0.0,0.0,3.45,1.1,0.0
20150120:1910,0.0,0.0,0.0,0.0,0.0,2.93,1.45,0.0
20150120:2010,0.0,0.0,0.0,0.0,0.0,2.41,1.79,0.0
20150120:2110,0.0,0.0,0.0,0.0,0.0,1.7,2.0,0.0
20150120:2210,0.0,0.0,0.0,0.0,0.0,0.76,1.86,0.0
20150120:2310,0.0,0.0,0.0,0.0,0.0,-0.24,1.66,0.0
20150121:0010,0.0,0.0,0.0,0.0,0.0,-1.15,1.52,0.0
20150121:0110,0.0,0.0,0.0,0.0,0.0,-1.49,1.45,0.0
20150121:0210,0.0,0.0,0.0,0.0,0.0,-1.45,1.31,0.0
20150121:0310,0.0,0.0,0.0,0.0,0.0,-1.59,1.31,0.0
20150121:0410,0.0,0.0,0.0,0.0,0.0,-2.3,1.52,0.0
20150121:0510,0.0,0.0,0.0,0.0,0.0,-2.79,1.72,0.0
20150121:0610,0.0,0.0,0.0,0.0,0.0,-2.84,1.66,0.0
20150121:0710,0.0,0.0,0.0,0.0,0.0,-2.81,1.52,0.0
20150121:0810,9986000.0,73.93,52.63,1.06,6.02,-2.83,1.45,0.0
20150121:0910,24717000.0,142.05,139.9,3.28,15.38,-0.42,2.07,0.0
20150121:1010,15538000.0,23.84,160.83,3.35,23.15,1.1,2.62,0.0
20150121:1110,21669000.0,40.33,211.32,4.48,28.66,2.67,3.1,0.0
20150121:1210,50355000.0,293.07,279.23,7.5,31.26,4.25,3.66,0.0
20150121:1310,33051000.0,118.92,258.59,5.93,30.56,5.33,4.62,0.0
20150121:1410,28551000.0,103.41,224.5,5.13,26.66,5.67,5.31,0.0
20150121:1510,12972000.0,20.94,138.29,2.89,20.11,4.99,5.24,0.0
20150121:1610,9600000.0,36.86,86.62,1.87,11.61,4.44,4.21,0.0
20150121:1710,0.0,0.0,0.0,0.0,0.0,4.07,4.0,0.0
20150121:1810,0.0,0.0,0.0,0.0,0.0,3.55,4.34,0.0
20150121:1910,0.0,0.0,0.0,0.0,0.0,3.01,4.28,0.0
20150121:2010,0.0,0.0,0.0,0.0,0.0,2.53,4.21,0.0
20150121:2110,0.0,0.0,0.0,0.0,0.0,1.75,3.86,0.0
20150121:2210,0.0,0.0,0.0,0.0,0.0,2.06,3.72,0.0
20150121:2310,0.0,0.0,0.0,0.0,0.0,1.96,3.72,0.0
20150122:0010,0.0,0.0,0.0,0.0,0.0,1.71,3.72,0.0
20150122:0110,0.0,0.0,0.0,0.0,0.0,1.4,3.66,0.0
20150122:0210,0.0,0.0,0.0,0.0,0.0,0.88,3.59,0.0
20150122:0310,0.0,0.0,0.0,0.0,0.0,0.39,3.52,0.0
20150122:0410,0.0,0.0,0.0,0.0,0.0,0.02,3.38,0.0
20150122:0510,0.0,0.0,0.0,0.0,0.0,-0.33,3.24,0.0
20150122:0610,0.0,0.0,0.0,0.0,0.0,-0.66,3.1,0.0
20150122:0710,0.0,0.0,0.0,0.0,0.0,-0.23,3.38,0.0
20150122:0810,23582000.0,225.73,52.92,1.47,6.13,-0.28,3.17,0.0
20150122:0910,50313000.0,472.01,91.81,4.62,15.52,1.1,4.21,0.0
20150122:1010,67838000.0,653.89,113.5,7.32,23.31,2.82,4.69,0.0
20150122:1110,77712000.0,766.28,127.05,9.16,28.86,4.6,4.9,0.0
20150122:1210,74418000.0,659.0,199.77,9.43,31.48,5.77,4.9,0.0
20150122:1310,31567000.0,106.16,256.76,5.82,30.79,6.32,4.55,0.0
20150122:1410,27170000.0,92.19,222.99,5.04,26.89,6.94,4.69,0.0
20150122:1510,34589000.0,219.18,178.46,4.88,20.34,7.25,5.1,0.0
20150122:1610,33831000.0,336.3,63.22,3.39,11.82,7.0,4.69,0.0
20150122:1710,0.0,0.0,0.0,0.0,0.0,6.21,3.52,0.0
20150122:1810,0.0,0.0,0.0,0.0,0.0,4.72,2.9,0.0
20150122:1910,0.0,0.0,0.0,0.0,0.0,3.86,2.76,0.0
20150122:2010,0.0,0.0,0.0,0.0,0.0,2.99,2.48,0.0
20150122:2110,0.0,0.0,0.0,0.0,0.0,2.13,2.28,0.0
20150122:2210,0.0,0.0,0.0,0.0,0.0,1.2,2.14,0.0
20150122:2310,0.0,0.0,0.0,0.0,0.0,0.17,2.0,0.0
20150123:0010,0.0,0.0,0.0,0.0,0.0,-0.55,1.79,0.0
20150123:0110,0.0,0.0,0.0,0.0,0.0,-0.9,1.72,0.0
20150123:0210,0.0,0.0,0.0,0.0,0.0,-1.11,1.66,0.0
20150123:0310,0.0,0.0,0.0,0.0,0.0,-1.1,1.52,0.0
20150123:0410,0.0,0.0,0.0,0.0,0.0,-1.37,1.52,0.0
20150123:0510,0.0,0.0,0.0,0.0,0.0,-1.45,1.52,0.0
20150123:0610,0.0,0.0,0.0,0.0,0.0,-1.42,1.45,0.0
20150123:0710,0.0,0.0,0.0,0.0,0.0,-1.07,1.38,0.0
20150123:0810,22855000.0,217.48,55.25,1.49,6.25,-0.18,1.1,0.0
20150123:0910,49559000.0,491.36,84.14,4.71,15.66,2.19,0.69,0.0
20150123:1010,66120000.0,681.46,100.26,7.44,23.49,4.98,1.45,0.0
20150123:1110,76902000.0,798.78,111.41,9.32,29.06,6.35,2.9,0.0
20150123:1210,81637000.0,865.78,105.23,10.27,31.71,7.22,3.38,0.0
20150123:1310,78961000.0,836.48,102.74,10.03,31.03,7.84,3.31,0.0
20150123:1410,69209000.0,699.79,113.45,8.61,27.13,8.14,3.45,0.0
20150123:1510,54043000.0,528.74,100.05,6.33,20.57,8.15,3.45,0.0
20150123:1610,31911000.0,304.78,75.8,3.35,12.04,7.91,3.24,0.0
20150123:1710,0.0,0.0,0.0,0.0,0.0,6.83,2.21,0.0
20150123:1810,0.0,0.0,0.0,0.0,0.0,5.03,1.86,0.0
20150123:1910,0.0,0.0,0.0,0.0,0.0,3.4,1.79,0.0
20150123:2010,0.0,0.0,0.0,0.0,0.0,2.1,1.79,0.0
20150123:2110,0.0,0.0,0.0,0.0,0.0,1.59,1.72,0.0
20150123:2210,0.0,0.0,0.0,0.0,0.0,1.06,1.72,0.0
20150123:2310,0.0,0.0,0.0,0.0,0.0,0.51,1.79,0.0
20150124:0010,0.0,0.0,0.0,0.0,0.0,-0.06,1.79,0.0
20150124:0110,0.0,0.0,0.0,0.0,0.0,-0.45,1.72,0.0
20150124:0210,0.0,0.0,0.0,0.0,0.0,-0.21,1.52,0.0
20150124:0310,0.0,0.0,0.0,0.0,0.0,0.31,1.31,0.0
20150124:0410,0.0,0.0,0.0,0.0,0.0,0.28,1.17,0.0
20150124:0510,0.0,0.0,0.0,0.0,0.0,-0.13,1.1,0.0
20150124:0610,0.0,0.0,0.0,0.0,0.0,-0.47,1.17,0.0
20150124:0710,0.0,0.0,0.0,0.0,0.0,-0.72,1.31,0.0
20150124:0810,21583000.0,197.75,59.5,1.49,6.37,-0.78,1.31,0.0
20150124:0910,39196000.0,311.7,135.99,4.17,15.81,0.95,1.03,0.0
20150124:1010,66198000.0,657.84,112.7,7.43,23.66,4.05,2.21,0.0
20150124:1110,75806000.0,756.79,133.0,9.23,29.27,5.5,3.1,0.0
20150124:1210,79508000.0,805.93,137.82,10.12,31.94,6.95,3.24,0.0
20150124:1310,78549000.0,823.68,110.73,10.05,31.27,8.11,3.38,0.0
20150124:1410,69166000.0,702.75,113.05,8.68,27.38,8.9,3.45,0.0
20150124:1510,54885000.0,552.55,90.3,6.48,20.8,9.23,3.31,0.0
20150124:1610,32347000.0,313.86,74.31,3.44,12.26,8.93,2.76,0.0
20150124:1710,0.0,0.0,0.0,0.0,0.0,7.51,2.21,0.0
20150124:1810,0.0,0.0,0.0,0.0,0.0,5.38,2.28,0.0
20150124:1910,0.0,0.0,0.0,0.0,0.0,3.65,2.0,0.0
20150124:2010,0.0,0.0,0.0,0.0,0.0,2.62,1.72,0.0
20150124:2110,0.0,0.0,0.0,0.0,0.0,2.1,1.72,0.0
20150124:2210,0.0,0.0,0.0,0.0,0.0,1.33,1.86,0.0
20150124:2310,0.0,0.0,0.0,0.0,0.0,0.22,2.21,0.0
20150125:0010,0.0,0.0,0.0,0.0,0.0,-0.08,2.34,0.0
20150125:0110,0.0,0.0,0.0,0.0,0.0,-0.13,2.28,0.0
20150125:0210,0.0,0.0,0.0,0.0,0.0,-0.24,2.21,0.0
20150125:0310,0.0,0.0,0.0,0.0,0.0,-0.36,2.28,0.0
20150125:0410,0.0,0.0,0.0,0.0,0.0,-0.52,2.34,0.0
20150125:0510,0.0,0.0,0.0,0.0,0.0,-0.69,2.41,0.0
20150125:0610,0.0,0.0,0.0,0.0,0.0,-0.78,2.41,0.0
20150125:0710,0.0,0.0,0.0,0.0,0.0,-0.62,2.48,0.0
20150125:0810,23170000.0,216.63,57.64,1.57,6.5,-0.68,2.21,0.0
20150125:0910,49557000.0,476.06,92.12,4.77,15.97,2.25,1.79,0.0
20150125:1010,66627000.0,673.2,105.18,7.52,23.85,6.49,2.97,0.0
20150125:1110,76929000.0,788.81,119.12,9.41,29.48,8.16,3.93,0.0
20150125:1210,81483000.0,855.69,112.96,10.36,32.18,9.57,4.48,0.0
20150125:1310,78370000.0,810.93,120.04,10.08,31.52,10.57,4.69,0.0
20150125:1410,69473000.0,707.34,112.73,8.77,27.62,11.13,4.62,0.0
20150125:1510,54562000.0,546.39,93.88,6.52,21.04,11.21,4.34,0.0
20150125:1610,32816000.0,322.66,72.77,3.53,12.48,10.68,3.45,0.0
20150125:1710,4005000.0,60.71,11.43,0.38,2.55,9.21,2.62,0.0
20150125:1810,0.0,0.0,0.0,0.0,0.0,6.91,1.72,0.0
20150125:1910,0.0,0.0,0.0,0.0,0.0,6.51,1.45,0.0
20150125:2010,0.0,0.0,0.0,0.0,0.0,6.49,1.31,0.0
20150125:2110,0.0,0.0,0.0,0.0,0.0,4.05,1.79,0.0
20150125:2210,0.0,0.0,0.0,0.0,0.0,2.9,2.0,0.0
20150125:2310,0.0,0.0,0.0,0.0,0.0,3.16,1.72,0.0
20150126:0010,0.0,0.0,0.0,0.0,0.0,3.23,1.59,0.0
20150126:0110,0.0,0.0,0.0,0.0,0.0,2.9,1.59,0.0
20150126:0210,0.0,0.0,0.0,0.0,0.0,2.37,1.59,0.0
20150126:0310,0.0,0.0,0.0,0.0,0.0,1.28,1.66,0.0
20150126:0410,0.0,0.0,0.0,0.0,0.0,1.63,1.45,0.0
20150126:0510,0.0,0.0,0.0,0.0,0.0,2.25,1.24,0.0
20150126:0610,0.0,0.0,0.0,0.0,0.0,1.73,1.24,0.0
20150126:0710,0.0,0.0,0.0,0.0,0.0,1.81,1.17,0.0
20150126:0810,23780000.0,230.87,54.77,1.62,6.64,1.76,1.1,0.0
20150126:0910,48760000.0,478.62,91.72,4.82,16.13,3.65,0.62,0.0
20150126:1010,64774000.0,663.19,111.94,7.55,24.04,6.76,1.17,0.0
20150126:1110,74840000.0,790.02,120.19,9.48,29.7,8.53,1.72,0.0
20150126:1210,79032000.0,858.34,112.59,10.43,32.42,9.94,2.0,0.0
20150126:1310,76042000.0,815.28,118.24,10.16,31.78,11.04,2.07,0.0
20150126:1410,68498000.0,723.93,105.6,8.9,27.88,11.79,2.41,0.0
20150126:1510,53490000.0,538.43,100.26,6.57,21.28,12.02,2.55,0.0
20150126:1610,30120000.0,279.56,87.39,3.44,12.7,11.71,2.28,0.0
20150126:1710,5262000.0,76.99,13.21,0.47,2.76,10.42,1.72,0.0
20150126:1810,0.0,0.0,0.0,0.0,0.0,8.04,1.59,0.0
20150126:1910,0.0,0.0,0.0,0.0,0.0,7.36,1.52,0.0
20150126:2010,0.0,0.0,0.0,0.0,0.0,7.55,1.31,0.0
20150126:2110,0.0,0.0,0.0,0.0,0.0,7.77,1.1,0.0
20150126:2210,0.0,0.0,0.0,0.0,0.0,7.74,0.9,0.0
20150126:2310,0.0,0.0,0.0,0.0,0.0,7.52,0.69,0.0
20150127:0010,0.0,0.0,0.0,0.0,0.0,7.21,0.62,0.0
20150127:0110,0.0,0.0,0.0,0.0,0.0,6.05,1.17,0.0
20150127:0210,0.0,0.0,0.0,0.0,0.0,3.32,1.59,0.0
20150127:0310,0.0,0.0,0.0,0.0,0.0,2.0,1.93,0.0
20150127:0410,0.0,0.0,0.0,0.0,0.0,1.31,2.0,0.0
20150127:0510,0.0,0.0,0.0,0.0,0.0,1.28,1.72,0.0
20150127:0610,0.0,0.0,0.0,0.0,0.0,0.93,1.72,0.0
20150127:0710,0.0,0.0,0.0,0.0,0.0,1.03,1.72,0.0
20150127:0810,20321000.0,182.38,62.04,1.55,6.78,0.93,1.59,0.0
20150127:0910,48774000.0,472.02,93.9,4.84,16.3,3.49,1.17,0.0
20150127:1010,66178000.0,676.2,105.88,7.65,24.24,7.06,2.21,0.0
20150127:1110,77233000.0,823.12,102.95,9.65,29.93,8.58,2.83,0.0
20150127:1210,78637000.0,812.85,137.97,10.34,32.68,9.96,2.97,0.0
20150127:1310,76617000.0,802.55,127.35,10.19,32.04,10.95,2.83,0.0
20150127:1410,67989000.0,698.94,119.92,8.88,28.13,11.53,2.69,0.0
20150127:1510,54326000.0,552.35,94.51,6.68,21.53,11.76,2.76,0.0
20150127:1610,33577000.0,337.29,69.35,3.7,12.93,11.49,2.9,0.0
20150127:1710,4755000.0,67.15,15.08,0.49,2.98,10.31,2.28,0.0
20150127:1810,0.0,0.0,0.0,0.0,0.0,8.36,2.0,0.0
20150127:1910,0.0,0.0,0.0,0.0,0.0,7.15,2.0,0.0
20150127:2010,0.0,0.0,0.0,0.0,0.0,5.33,1.86,0.0
20150127:2110,0.0,0.0,0.0,0.0,0.0,4.57,1.79,0.0
20150127:2210,0.0,0.0,0.0,0.0,0.0,4.79,1.52,0.0
20150127:2310,0.0,0.0,0.0,0.0,0.0,6.15,1.17,0.0
20150128:0010,0.0,0.0,0.0,0.0,0.0,6.14,1.03,0.0
20150128:0110,0.0,0.0,0.0,0.0,0.0,5.63,1.1,0.0
20150128:0210,0.0,0.0,0.0,0.0,0.0,5.01,1.17,0.0
20150128:0310,0.0,0.0,0.0,0.0,0.0,3.88,1.31,0.0
20150128:0410,0.0,0.0,0.0,0.0,0.0,4.23,1.1,0.0
20150128:0510,0.0,0.0,0.0,0.0,0.0,4.07,0.97,0.0
20150128:0610,0.0,0.0,0.0,0.0,0.0,3.79,0.97,0.0
20150128:0710,0.0,0.0,0.0,0.0,0.0,3.22,1.1,0.0
20150128:0810,23328000.0,225.03,56.37,1.67,6.93,2.71,1.17,0.0
20150128:0910,48634000.0,481.02,92.33,4.93,16.47,5.09,0.55,0.0
20150128:1010,64417000.0,666.1,112.54,7.68,24.44,8.06,0.97,0.0
20150128:1110,73436000.0,795.65,119.41,9.63,30.16,9.62,0.76,0.0
20150128:1210,75703000.0,847.94,121.54,10.54,32.93,10.96,0.28,0.0
20150128:1310,74947000.0,835.44,110.74,10.38,32.31,12.0,0.9,0.0
20150128:1410,67468000.0,716.97,111.52,9.01,28.39,12.72,1.72,0.0
20150128:1510,54072000.0,555.18,95.55,6.77,21.77,12.99,2.28,0.0
20150128:1610,33684000.0,339.02,71.89,3.79,13.16,12.69,2.48,0.0
20150128:1710,5528000.0,76.54,16.66,0.56,3.19,11.45,2.0,0.0
20150128:1810,0.0,0.0,0.0,0.0,0.0,9.29,1.93,0.0
20150128:1910,0.0,0.0,0.0,0.0,0.0,7.59,2.07,0.0
20150128:2010,0.0,0.0,0.0,0.0,0.0,5.77,2.07,0.0
20150128:2110,0.0,0.0,0.0,0.0,0.0,4.42,1.66,0.0
20150128:2210,0.0,0.0,0.0,0.0,0.0,3.9,1.52,0.0
20150128:2310,0.0,0.0,0.0,0.0,0.0,3.64,1.45,0.0
20150129:0010,0.0,0.0,0.0,0.0,0.0,3.57,1.38,0.0
20150129:0110,0.0,0.0,0.0,0.0,0.0,3.88,1.31,0.0
20150129:0210,0.0,0.0,0.0,0.0,0.0,3.32,1.38,0.0
20150129:0310,0.0,0.0,0.0,0.0,0.0,3.61,1.17,0.0
20150129:0410,0.0,0.0,0.0,0.0,0.0,2.77,1.31,0.0
20150129:0510,0.0,0.0,0.0,0.0,0.0,1.22,1.59,0.0
20150129:0610,0.0,0.0,0.0,0.0,0.0,0.36,1.66,0.0
20150129:0710,0.0,0.0,0.0,0.0,0.0,-0.04,1.66,0.0
20150129:0810,18570000.0,157.37,66.24,1.57,7.08,-0.01,1.52,0.0
20150129:0910,40908000.0,330.91,138.13,4.48,16.65,3.02,1.72,0.0
20150129:1010,28274000.0,115.33,212.36,4.88,24.65,6.17,3.1,0.0
20150129:1110,49174000.0,297.16,269.88,7.37,30.4,7.44,3.66,0.0
20150129:1210,63639000.0,475.24,265.81,8.99,33.19,8.21,4.14,0.0
20150129:1310,67856000.0,564.06,230.63,9.34,32.58,9.27,4.48,0.0
20150129:1410,52568000.0,374.16,235.97,7.55,28.66,10.0,4.76,0.0
20150129:1510,43429000.0,329.02,175.25,5.88,22.02,10.19,4.9,0.0
20150129:1610,15167000.0,78.46,110.28,2.58,13.39,10.0,5.38,0.0
20150129:1710,1632000.0,16.97,17.46,0.4,3.41,9.5,4.55,0.0
20150129:1810,0.0,0.0,0.0,0.0,0.0,8.89,4.28,0.0
20150129:1910,0.0,0.0,0.0,0.0,0.0,8.58,4.69,0.0
20150129:2010,0.0,0.0,0.0,0.0,0.0,8.49,4.62,0.0
20150129:2110,0.0,0.0,0.0,0.0,0.0,8.48,4.76,0.0
20150129:2210,0.0,0.0,0.0,0.0,0.0,8.55,5.03,0.0
20150129:2310,0.0,0.0,0.0,0.0,0.0,8.64,5.31,0.0
20150130:0010,0.0,0.0,0.0,0.0,0.0,8.63,5.24,0.0
20150130:0110,0.0,0.0,0.0,0.0,0.0,8.46,5.17,0.0
20150130:0210,0.0,0.0,0.0,0.0,0.0,8.36,5.31,0.0
